created_at,tweet_id,text,author_id,username,like_count,retweet_count
2022-02-06 03:04:59,1490023663613407232,結婚の時はタイムフリーだったけど、リアタイすると衝撃がすごいな ほんとに春日と同じ反応になるし、そこまで隠し通せるサトミツって何だ？ってなるし #annkw,1131496183484932096,rL2vcOq1zT1mQWB,1,0
2022-02-06 03:04:57,1490023657615540224,よく。 春日さんは子供が出来てから 変わった!って話しを いろんな番組でしてたけど 若林さんは俺も変わるのかな?とか 思ってたのかな…と、思った。 コレからどんな風に 若林さんやオードリーが 変わって行くんだろう? 楽しみだな。 歴史に残る神回、 面白かったです♪ おめでとうございます。 #annkw,1352518025589608453,J6cp9UNhY2hjKxo,2,0
2022-02-06 03:04:57,1490023654595260419,良い回でした #annkw,155843114,koo_ta0123,0,0
2022-02-06 03:04:52,1490023633590583296,2週間ぶりの2人のトーク、最高すぎた。 改めて土曜の夜がこんなにも大切だったんだって認識しましたわ。  #annkw,1271762974558978049,naonaonao_777,1,0
2022-02-06 03:04:52,1490023633108238336,#annkw 2人とも娘さんだからいつか日向坂入れてくれないかな笑笑,929986547843088385,niimaru_95,1,0
2022-02-06 03:04:50,1490023627433349120,はー、やっぱり土曜の夜はなくてはならない時間！めでたいこともたくさん🎉 #annkw,2801161880,m_wakasu,2,0
2022-02-06 03:04:50,1490023624879017984,本日のトレンド #annkw https://t.co/HBtFO824QH,886512728604422144,takarhythm3,2,1
2022-02-06 03:04:48,1490023617106964481,魔性の男の重大発表で寝れねーよ笑 #annkw,492262890,kaeranai_zigo2,2,0
2022-02-06 03:04:46,1490023610962292736,いろいろ嬉しくてテンションおかしなことなってる… 眠れるまでこのまま見返そうかな #annkw https://t.co/dtDpWtU57V,1175644839909609473,onyx_0130,10,0
2022-02-06 03:04:45,1490023606549893120,若林パパ第1子誕生おめでとうございます🎉  #annkw,1007923541134663680,Sa_kuuuura,3,0
2022-02-06 03:04:44,1490023600992432128,今からオリコンニュースで記事追いかけて、また聴き返して… #annkw,1129403524805058560,zhkaaOK9GivatWe,0,0
2022-02-06 03:04:43,1490023598807224320,こんな大きな発表が聞けて幸せです。ミッフィーちゃん！ #annkw,1449037788624535555,Delphin_Kick,0,0
2022-02-06 03:04:42,1490023591315869697,いい回だった ミッフィーちゃん アディオス  #annkw,1574983652,1011annu,0,0
2022-02-06 03:04:41,1490023588400812033,久しぶりのオードリーann嬉しかったな  #annkw,1467165406008061954,pihgyn,0,0
2022-02-06 03:04:39,1490023581467963393,ジャンプの作者コメント欄も要チェックですね #annkw,1017451922846973958,nCyWLbSkwNobkIx,1,0
